iata,url
MYR,https://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport
ORF,https://en.wikipedia.org/wiki/Norfolk_International_Airport
ELH,https://en.wikipedia.org/wiki/North_Eleuthera_Airport
XNA,https://en.wikipedia.org/wiki/Northwest_Arkansas_National_Airport
BGA,https://en.wikipedia.org/wiki/Palonegro_International_Airport
PNS,https://en.wikipedia.org/wiki/Pensacola_International_Airport
None,https://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_Airport
PBG,https://en.wikipedia.org/wiki/Plattsburgh_International_Airport
BQN,https://en.wikipedia.org/wiki/Rafael_Hern%C3%A1ndez_Airport
SAP,https://en.wikipedia.org/wiki/Ram%C3%B3n_Villeda_Morales_International_Airport
RIC,https://en.wikipedia.org/wiki/Richmond_International_Airport
LCK,https://en.wikipedia.org/wiki/Rickenbacker_International_Airport
SAV,https://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport
FSD,https://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport
SBN,https://en.wikipedia.org/wiki/South_Bend_International_Airport
BIM,https://en.wikipedia.org/wiki/South_Bimini_Airport
SWF,https://en.wikipedia.org/wiki/Stewart_International_Airport
SYR,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport
None,https://en.wikipedia.org/wiki/T._F._Green_Airport
TLH,https://en.wikipedia.org/wiki/Tallahassee_International_Airport
None,https://en.wikipedia.org/wiki/Tancredo_Neves_International_Airport
PAP,https://en.wikipedia.org/wiki/Toussaint_Louverture_International_Airport
None,https://en.wikipedia.org/wiki/Trenton_Mercer_Airport
HTS,https://en.wikipedia.org/wiki/Tri-State_Airport
HVN,https://en.wikipedia.org/wiki/Tweed_New_Haven_Airport
None,https://en.wikipedia.org/wiki/Val_de_Cans_International_Airport
VCP,https://en.wikipedia.org/wiki/Viracopos_International_Airport
HPN,https://en.wikipedia.org/wiki/Westchester_County_Airport
ILG,https://en.wikipedia.org/wiki/Wilmington_Airport_(Delaware)
ILM,https://en.wikipedia.org/wiki/Wilmington_International_Airport
ORH,https://en.wikipedia.org/wiki/Worcester_Regional_Airport
HDN,https://en.wikipedia.org/wiki/Yampa_Valley_Airport
CSW,https://en.wikipedia.org/wiki/Cabo_San_Lucas_International_Airport
None,https://en.wikipedia.org/wiki/Dallas/Fort_Worth_International_Airport
None,https://en.wikipedia.org/wiki/Del_Baj%C3%ADo_International_Airport
SJC,https://en.wikipedia.org/wiki/San_Jose_International_Airport
FRD,https://en.wikipedia.org/wiki/Friday_Harbor_Airport
None,https://en.wikipedia.org/wiki/Montr%C3%A9al-Trudeau_International_Airport
BLI,https://en.wikipedia.org/wiki/Bellingham_International_Airport
BOI,https://en.wikipedia.org/wiki/Boise_Airport
STS,https://en.wikipedia.org/wiki/Charles_M._Schulz%E2%80%93Sonoma_County_Airport
OAK,https://en.wikipedia.org/wiki/Oakland_International_Airport
PAE,https://en.wikipedia.org/wiki/Paine_Field
RDM,https://en.wikipedia.org/wiki/Roberts_Field
None,https://en.wikipedia.org/wiki/Akron_Canton_Airport
ABQ,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport
ATW,https://en.wikipedia.org/wiki/Appleton_International_Airport
BIL,https://en.wikipedia.org/wiki/Billings_Logan_International_Airport
BHM,https://en.wikipedia.org/wiki/Birmingham%E2%80%93Shuttlesworth_International_Airport
FNT,https://en.wikipedia.org/wiki/Bishop_International_Airport
BIS,https://en.wikipedia.org/wiki/Bismarck_Municipal_Airport
BZN,https://en.wikipedia.org/wiki/Bozeman_Yellowstone_International_Airport
CCR,https://en.wikipedia.org/wiki/Buchanan_Field_Airport
GRI,https://en.wikipedia.org/wiki/Central_Nebraska_Regional_Airport
RFD,https://en.wikipedia.org/wiki/Chicago_Rockford_International_Airport
EAU,https://en.wikipedia.org/wiki/Chippewa_Valley_Regional_Airport
LIT,https://en.wikipedia.org/wiki/Clinton_National_Airport
VPS,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport
ELP,https://en.wikipedia.org/wiki/El_Paso_International_Airport
EUG,https://en.wikipedia.org/wiki/Eugene_Airport
FWA,https://en.wikipedia.org/wiki/Fort_Wayne_International_Airport
FAT,https://en.wikipedia.org/wiki/Fresno_Yosemite_International_Airport
GUP,https://en.wikipedia.org/wiki/Gallup_Municipal_Airport
FCA,https://en.wikipedia.org/wiki/Glacier_Park_International_Airport
GFK,https://en.wikipedia.org/wiki/Grand_Forks_International_Airport
GJT,https://en.wikipedia.org/wiki/Grand_Junction_Regional_Airport
GTF,https://en.wikipedia.org/wiki/Great_Falls_International_Airport
GPT,https://en.wikipedia.org/wiki/Gulfport%E2%80%93Biloxi_International_Airport
FAR,https://en.wikipedia.org/wiki/Hector_International_Airport
BUR,https://en.wikipedia.org/wiki/Hollywood_Burbank_Airport
HSV,https://en.wikipedia.org/wiki/Huntsville_International_Airport
IDA,https://en.wikipedia.org/wiki/Idaho_Falls_Regional_Airport
None,https://en.wikipedia.org/wiki/Kona_Airport
LRD,https://en.wikipedia.org/wiki/Laredo_International_Airport
LGB,https://en.wikipedia.org/wiki/Long_Beach_Airport
LBB,https://en.wikipedia.org/wiki/Lubbock_Preston_Smith_International_Airport
CLD,https://en.wikipedia.org/wiki/McClellan%E2%80%93Palomar_Airport
SLE,https://en.wikipedia.org/wiki/McNary_Field
MCE,https://en.wikipedia.org/wiki/Merced_Regional_Airport
MAF,https://en.wikipedia.org/wiki/Midland_International_Air_and_Space_Port
MOT,https://en.wikipedia.org/wiki/Minot_International_Airport
None,https://en.wikipedia.org/wiki/Missoula_International_Airport
MRY,https://en.wikipedia.org/wiki/Monterey_Regional_Airport
ONT,https://en.wikipedia.org/wiki/Ontario_International_Airport
None,https://en.wikipedia.org/wiki/Phoenix%E2%80%93Mesa_Gateway_Airport
MLI,https://en.wikipedia.org/wiki/Quad_Cities_International_Airport
RAP,https://en.wikipedia.org/wiki/Rapid_City_Regional_Airport
RNO,https://en.wikipedia.org/wiki/Reno%E2%80%93Tahoe_International_Airport
AMA,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport
BJC,https://en.wikipedia.org/wiki/Rocky_Mountain_Metropolitan_Airport
MFR,https://en.wikipedia.org/wiki/Rogue_Valley_International%E2%80%93Medford_Airport
SBP,https://en.wikipedia.org/wiki/San_Luis_Obispo_County_Regional_Airport
SBA,https://en.wikipedia.org/wiki/Santa_Barbara_Municipal_Airport
SMX,https://en.wikipedia.org/wiki/Santa_Maria_Public_Airport
SCF,https://en.wikipedia.org/wiki/Scottsdale_Airport
SHV,https://en.wikipedia.org/wiki/Shreveport_Regional_Airport
GEG,https://en.wikipedia.org/wiki/Spokane_International_Airport
SGF,https://en.wikipedia.org/wiki/Springfield%E2%80%93Branson_National_Airport
SCK,https://en.wikipedia.org/wiki/Stockton_Metropolitan_Airport
PSC,https://en.wikipedia.org/wiki/Tri-Cities_Airport_(Washington)
TUS,https://en.wikipedia.org/wiki/Tucson_International_Airport
TUL,https://en.wikipedia.org/wiki/Tulsa_International_Airport
VNY,https://en.wikipedia.org/wiki/Van_Nuys_Airport
None,https://en.wikipedia.org/wiki/Washington-Dulles_International_Airport
ICT,https://en.wikipedia.org/wiki/Wichita_Dwight_D._Eisenhower_National_Airport
None,https://en.wikipedia.org/wiki/Will_Rogers_World_Airport
XWA,https://en.wikipedia.org/wiki/Williston_Basin_International_Airport
ACV,https://en.wikipedia.org/wiki/Arcata%E2%80%93Eureka_Airport
ASE,https://en.wikipedia.org/wiki/Aspen/Pitkin_County_Airport
None,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport
MSN,https://en.wikipedia.org/wiki/Dane_County_Regional_Airport
EGE,https://en.wikipedia.org/wiki/Eagle_County_Regional_Airport
PRC,https://en.wikipedia.org/wiki/Ernest_A._Love_Field
None,https://en.wikipedia.org/wiki/Faa%27a_International_Airport
FLG,https://en.wikipedia.org/wiki/Flagstaff_Pulliam_Airport
SUN,https://en.wikipedia.org/wiki/Friedman_Memorial_Airport
HEL,https://en.wikipedia.org/wiki/Helsinki_Airport
IPL,https://en.wikipedia.org/wiki/Imperial_County_Airport
JAC,https://en.wikipedia.org/wiki/Jackson_Hole_Airport
LAP,https://en.wikipedia.org/wiki/La_Paz_International_Airport
LTO,https://en.wikipedia.org/wiki/Loreto_International_Airport
MEL,https://en.wikipedia.org/wiki/Melbourne_Airport
MTJ,https://en.wikipedia.org/wiki/Montrose_Regional_Airport
ZLO,https://en.wikipedia.org/wiki/Playa_de_Oro_International_Airport
None,https://en.wikipedia.org/wiki/Quer%C3%A9taro_International_Airport
None,https://en.wikipedia.org/wiki/Redding_Municipal_Airport
PVD,https://en.wikipedia.org/wiki/Rhode_Island_T._F._Green_International_Airport
None,https://en.wikipedia.org/wiki/Seattle-Tacoma_International_Airport
SGU,https://en.wikipedia.org/wiki/St._George_Regional_Airport
SGN,https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport
TPE,https://en.wikipedia.org/wiki/Taoyuan_International_Airport
TPQ,https://en.wikipedia.org/wiki/Tepic_International_Airport
None,https://en.wikipedia.org/wiki/The_Eastern_Iowa_Airport
UPN,https://en.wikipedia.org/wiki/Uruapan_International_Airport
ZCL,https://en.wikipedia.org/wiki/Zacatecas_International_Airport
SPI,https://en.wikipedia.org/wiki/Abraham_Lincoln_Capital_Airport
CNF,https://en.wikipedia.org/wiki/Belo_Horizonte_International_Airport
LAN,https://en.wikipedia.org/wiki/Capital_Region_International_Airport
None,https://en.wikipedia.org/wiki/Chicago%E2%80%93Midway
None,https://en.wikipedia.org/wiki/Chicago%E2%80%93O%27Hare
EWN,https://en.wikipedia.org/wiki/Coastal_Carolina_Regional_Airport
ERI,https://en.wikipedia.org/wiki/Erie_International_Airport
EVV,https://en.wikipedia.org/wiki/Evansville_Regional_Airport
FOR,https://en.wikipedia.org/wiki/Fortaleza_Airport
None,https://en.wikipedia.org/wiki/Greenville-Spartanburg_International_Airport
None,https://en.wikipedia.org/wiki/Houston%E2%80%93Hobby
None,https://en.wikipedia.org/wiki/Houston%E2%80%93Intercontinental
JAN,https://en.wikipedia.org/wiki/Jackson%E2%80%93Medgar_Wiley_Evers_International_Airport
None,https://en.wikipedia.org/wiki/Kitchener/Waterloo
LNS,https://en.wikipedia.org/wiki/Lancaster_Airport_(Pennsylvania)
None,https://en.wikipedia.org/wiki/London%E2%80%93Gatwick
None,https://en.wikipedia.org/wiki/London%E2%80%93Heathrow
MHT,https://en.wikipedia.org/wiki/Manchester%E2%80%93Boston_Regional_Airport
PSE,https://en.wikipedia.org/wiki/Mercedita_International_Airport
None,https://en.wikipedia.org/wiki/Montr%C3%A9al%E2%80%93Trudeau
None,https://en.wikipedia.org/wiki/New_York%E2%80%93JFK
None,https://en.wikipedia.org/wiki/New_York%E2%80%93LaGuardia
OGS,https://en.wikipedia.org/wiki/Ogdensburg_International_Airport
None,https://en.wikipedia.org/wiki/Paris%E2%80%93Charles_de_Gaulle
BTV,https://en.wikipedia.org/wiki/Patrick_Leahy_Burlington_International_Airport
GSO,https://en.wikipedia.org/wiki/Piedmont_Triad_International_Airport
PWM,https://en.wikipedia.org/wiki/Portland_International_Jetport
PSM,https://en.wikipedia.org/wiki/Portsmouth_International_Airport_at_Pease
PVU,https://en.wikipedia.org/wiki/Provo_Municipal_Airport
REC,https://en.wikipedia.org/wiki/Recife/Guararapes%E2%80%93Gilberto_Freyre_International_Airport
SBY,https://en.wikipedia.org/wiki/Salisbury_Regional_Airport
None,https://en.wikipedia.org/wiki/Santo_Domingo%E2%80%93Las_Am%C3%A9ricas
None,https://en.wikipedia.org/wiki/Seattle/Tacoma
None,https://en.wikipedia.org/wiki/Toronto%E2%80%93Pearson
TTN,https://en.wikipedia.org/wiki/Trenton%E2%80%93Mercer_Airport
None,https://en.wikipedia.org/wiki/Washington%E2%80%93Dulles
AVP,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport
CRW,https://en.wikipedia.org/wiki/Yeager_Airport
YPY,https://en.wikipedia.org/wiki/Fort_Chipewyan_Airport
YSM,https://en.wikipedia.org/wiki/Fort_Smith_Airport
YQU,https://en.wikipedia.org/wiki/Grande_Prairie_Airport
YOJ,https://en.wikipedia.org/wiki/High_Level_Airport
None,https://en.wikipedia.org/wiki/Houston_Intercontinental_Airport
None,https://en.wikipedia.org/wiki/Saskatoon_International_Airport
None,https://en.wikipedia.org/wiki/Seattle_Tacoma_International_Airport
None,https://en.wikipedia.org/wiki/St._John%E2%80%99s_International_Airport
None,https://en.wikipedia.org/wiki/Adolfo_Su%C3%A1rez_Madrid%E2%80%93Barajas_Airport
BEG,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport
None,https://en.wikipedia.org/wiki/Burlington_International_Airport
HYA,https://en.wikipedia.org/wiki/Cape_Cod_Gateway_Airport
CGI,https://en.wikipedia.org/wiki/Cape_Girardeau_Regional_Airport
BMI,https://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport
CWA,https://en.wikipedia.org/wiki/Central_Wisconsin_Airport
CHO,https://en.wikipedia.org/wiki/Charlottesville%E2%80%93Albemarle_Airport
CIU,https://en.wikipedia.org/wiki/Chippewa_County_International_Airport
None,https://en.wikipedia.org/wiki/City_of_Colorado_Springs_Municipal_Airport
COU,https://en.wikipedia.org/wiki/Columbia_Regional_Airport
DAY,https://en.wikipedia.org/wiki/Dayton_International_Airport
DEC,https://en.wikipedia.org/wiki/Decatur_Airport
DBQ,https://en.wikipedia.org/wiki/Dubuque_Regional_Airport
DLH,https://en.wikipedia.org/wiki/Duluth_International_Airport
FAI,https://en.wikipedia.org/wiki/Fairbanks_International_Airport
FOD,https://en.wikipedia.org/wiki/Fort_Dodge_Regional_Airport
IWD,https://en.wikipedia.org/wiki/Gogebic%E2%80%93Iron_County_Airport
GRB,https://en.wikipedia.org/wiki/Green_Bay%E2%80%93Austin_Straubel_International_Airport
LWB,https://en.wikipedia.org/wiki/Greenbrier_Valley_Airport
GUC,https://en.wikipedia.org/wiki/Gunnison%E2%80%93Crested_Butte_Regional_Airport
HHH,https://en.wikipedia.org/wiki/Hilton_Head_Airport
CMX,https://en.wikipedia.org/wiki/Houghton_County_Memorial_Airport
JST,https://en.wikipedia.org/wiki/Johnstown%E2%80%93Cambria_County_Airport
JLN,https://en.wikipedia.org/wiki/Joplin_Regional_Airport
AZO,https://en.wikipedia.org/wiki/Kalamazoo/Battle_Creek_International_Airport
IRK,https://en.wikipedia.org/wiki/Kirksville_Regional_Airport
KRK,https://en.wikipedia.org/wiki/Krak%C3%B3w_John_Paul_II_International_Airport
LSE,https://en.wikipedia.org/wiki/La_Crosse_Regional_Airport
LNK,https://en.wikipedia.org/wiki/Lincoln_Airport_(Nebraska)
MBS,https://en.wikipedia.org/wiki/MBS_International_Airport
MHK,https://en.wikipedia.org/wiki/Manhattan_Regional_Airport
MBL,https://en.wikipedia.org/wiki/Manistee_County_Blacker_Airport
MVY,https://en.wikipedia.org/wiki/Martha%27s_Vineyard_Airport
MCW,https://en.wikipedia.org/wiki/Mason_City_Municipal_Airport
None,https://en.wikipedia.org/wiki/McKellar%E2%80%93Sipes_Regional_Airport
MGW,https://en.wikipedia.org/wiki/Morgantown_Municipal_Airport
MKG,https://en.wikipedia.org/wiki/Muskegon_County_Airport
ACK,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport
NAP,https://en.wikipedia.org/wiki/Naples_International_Airport
ECP,https://en.wikipedia.org/wiki/Northwest_Florida_Beaches_International_Airport
OWB,https://en.wikipedia.org/wiki/Owensboro%E2%80%93Daviess_County_Regional_Airport
PLN,https://en.wikipedia.org/wiki/Pellston_Regional_Airport
LAF,https://en.wikipedia.org/wiki/Purdue_University_Airport
UIN,https://en.wikipedia.org/wiki/Quincy_Regional_Airport
RHI,https://en.wikipedia.org/wiki/Rhinelander%E2%80%93Oneida_County_Airport
ROA,https://en.wikipedia.org/wiki/Roanoke%E2%80%93Blacksburg_Regional_Airport
RST,https://en.wikipedia.org/wiki/Rochester_International_Airport
SLN,https://en.wikipedia.org/wiki/Salina_Regional_Airport
None,https://en.wikipedia.org/wiki/San_Jose_Mineta_International_Airport
None,https://en.wikipedia.org/wiki/Sarasota-Bradenton_International_Airport
None,https://en.wikipedia.org/wiki/Sawyer_International_Airport
None,https://en.wikipedia.org/wiki/Seattle/Tacoma_International_Airport
SNN,https://en.wikipedia.org/wiki/Shannon_Airport
SUX,https://en.wikipedia.org/wiki/Sioux_Gateway_Airport
BRL,https://en.wikipedia.org/wiki/Southeast_Iowa_Regional_Airport
SCE,https://en.wikipedia.org/wiki/State_College_Regional_Airport
CMI,https://en.wikipedia.org/wiki/University_of_Illinois_Willard_Airport
MWA,https://en.wikipedia.org/wiki/Veterans_Airport_of_Southern_Illinois
ALO,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport
ATY,https://en.wikipedia.org/wiki/Watertown_Regional_Airport
TBN,https://en.wikipedia.org/wiki/Waynesville%E2%80%93St._Robert_Regional_Airport
None,https://en.wikipedia.org/wiki/West_Palm_Beach_International_Airport
BTS,https://en.wikipedia.org/wiki/Bratislava_Airport
None,https://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport
COR,https://en.wikipedia.org/wiki/Ingeniero_Aeron%C3%A1utico_Ambrosio_L.V._Taravella_International_Airport
UIO,https://en.wikipedia.org/wiki/Mariscal_Sucre_International_Airport
ROS,https://en.wikipedia.org/wiki/Rosario_%E2%80%93_Islas_Malvinas_International_Airport
TUC,https://en.wikipedia.org/wiki/Teniente_General_Benjam%C3%ADn_Matienzo_International_Airport
VNO,https://en.wikipedia.org/wiki/Vilnius_Airport
None,https://en.wikipedia.org/wiki/Winnipeg_Airport
YEK,https://en.wikipedia.org/wiki/Arviat_Airport
YBK,https://en.wikipedia.org/wiki/Baker_Lake_Airport
YCS,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport
YZS,https://en.wikipedia.org/wiki/Coral_Harbour_Airport
YFB,https://en.wikipedia.org/wiki/Iqaluit_Airport
YMX,https://en.wikipedia.org/wiki/Montr%C3%A9al%E2%80%93Mirabel_International_Airport
YUT,https://en.wikipedia.org/wiki/Naujaat_Airport
YVO,https://en.wikipedia.org/wiki/Val-d%27Or_Airport
YXN,https://en.wikipedia.org/wiki/Whale_Cove_Airport
YBR,https://en.wikipedia.org/wiki/Brandon_Municipal_Airport
YQL,https://en.wikipedia.org/wiki/Lethbridge_Airport
YXH,https://en.wikipedia.org/wiki/Medicine_Hat_Airport
CNY,https://en.wikipedia.org/wiki/Canyonlands_Regional_Airport
CNM,https://en.wikipedia.org/wiki/Cavern_City_Air_Terminal
CEZ,https://en.wikipedia.org/wiki/Cortez_Municipal_Airport
DRO,https://en.wikipedia.org/wiki/Durango%E2%80%93La_Plata_County_Airport
SVC,https://en.wikipedia.org/wiki/Grant_County_Airport_(New_Mexico)
None,https://en.wikipedia.org/wiki/Louisville_International_Airport
BFL,https://en.wikipedia.org/wiki/Meadows_Field_Airport
PGA,https://en.wikipedia.org/wiki/Page_Municipal_Airport
SAD,https://en.wikipedia.org/wiki/Safford_Regional_Airport
SAF,https://en.wikipedia.org/wiki/Santa_Fe_Regional_Airport
SOW,https://en.wikipedia.org/wiki/Show_Low_Regional_Airport
TEX,https://en.wikipedia.org/wiki/Telluride_Regional_Airport
VEL,https://en.wikipedia.org/wiki/Vernal_Regional_Airport
YUM,https://en.wikipedia.org/wiki/Yuma_International_Airport
None,https://en.wikipedia.org/wiki/Fort_McMurray_Airport
None,https://en.wikipedia.org/wiki/Miguel_Hidalgo_y_Costilla_Guadalajara_International_Airport
OAJ,https://en.wikipedia.org/wiki/Albert_J._Ellis_Airport
AEX,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana)
AGS,https://en.wikipedia.org/wiki/Augusta_Regional_Airport
BTR,https://en.wikipedia.org/wiki/Baton_Rouge_Metropolitan_Airport
BQK,https://en.wikipedia.org/wiki/Brunswick_Golden_Isles_Airport
CPT,https://en.wikipedia.org/wiki/Cape_Town_International_Airport
CSG,https://en.wikipedia.org/wiki/Columbus_Airport_(Georgia)
DAB,https://en.wikipedia.org/wiki/Daytona_Beach_International_Airport
DHN,https://en.wikipedia.org/wiki/Dothan_Regional_Airport
FAY,https://en.wikipedia.org/wiki/Fayetteville_Regional_Airport
GNV,https://en.wikipedia.org/wiki/Gainesville_Regional_Airport
GTR,https://en.wikipedia.org/wiki/Golden_Triangle_Regional_Airport
None,https://en.wikipedia.org/wiki/Hato_International_Airport
ACC,https://en.wikipedia.org/wiki/Kotoka_International_Airport
LFT,https://en.wikipedia.org/wiki/Lafayette_Regional_Airport
RAK,https://en.wikipedia.org/wiki/Marrakesh_Menara_Airport
MLB,https://en.wikipedia.org/wiki/Melbourne_Orlando_International_Airport
MOB,https://en.wikipedia.org/wiki/Mobile_Regional_Airport
MLU,https://en.wikipedia.org/wiki/Monroe_Regional_Airport_(Louisiana)
MGM,https://en.wikipedia.org/wiki/Montgomery_Regional_Airport
LOS,https://en.wikipedia.org/wiki/Murtala_Muhammed_International_Airport
NCE,https://en.wikipedia.org/wiki/Nice_C%C3%B4te_d%27Azur_Airport
JNB,https://en.wikipedia.org/wiki/O._R._Tambo_International_Airport
ABY,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport
TRI,https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport
VLD,https://en.wikipedia.org/wiki/Valdosta_Regional_Airport
None,https://en.wikipedia.org/wiki/Wikipedia:NOTRS
YFH,https://en.wikipedia.org/wiki/Fort_Hope_Airport
YLH,https://en.wikipedia.org/wiki/Lansdowne_House_Airport
MSA,https://en.wikipedia.org/wiki/Muskrat_Dam_Airport
YOG,https://en.wikipedia.org/wiki/Ogoki_Post_Airport
ZRJ,https://en.wikipedia.org/wiki/Round_Lake_(Weagamow_Lake)_Airport
YWP,https://en.wikipedia.org/wiki/Webequie_Airport
None,https://en.wikipedia.org/wiki/Cincinnati-Northern_Kentucky_International_Airport
None,https://en.wikipedia.org/wiki/Greenville_Spartanburg_International_Airport
None,https://en.wikipedia.org/wiki/Jackson-Medgar_Wiley_Evers_International_Airport
JBR,https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport
LAL,https://en.wikipedia.org/wiki/Lakeland_Linder_International_Airport
SFB,https://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport
PGD,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida)
None,https://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport
PIE,https://en.wikipedia.org/wiki/St._Pete%E2%80%93Clearwater_International_Airport
TUP,https://en.wikipedia.org/wiki/Tupelo_Regional_Airport
POZ,https://en.wikipedia.org/wiki/Pozna%C5%84%E2%80%93%C5%81awica_Airport
SVO,https://en.wikipedia.org/wiki/Sheremetyevo_International_Airport
None,https://en.wikipedia.org/wiki/Malpensa_Airport
None,https://en.wikipedia.org/wiki/Minneapolis/St._Paul_International_Airport
NEG,https://en.wikipedia.org/wiki/Negril_Aerodrome
None,https://en.wikipedia.org/wiki/Greater_Moncton_International_Airport
None,https://en.wikipedia.org/wiki/Whitehorse_Airport
AIA,https://en.wikipedia.org/wiki/Alliance_Municipal_Airport
None,https://en.wikipedia.org/wiki/Boston_Logan_Airport
CPR,https://en.wikipedia.org/wiki/Casper%E2%80%93Natrona_County_International_Airport
None,https://en.wikipedia.org/wiki/Central_Illinois_Regional_Airport_at_Bloomington-Normal
RIW,https://en.wikipedia.org/wiki/Central_Wyoming_Regional_Airport
CDR,https://en.wikipedia.org/wiki/Chadron_Municipal_Airport
CYS,https://en.wikipedia.org/wiki/Cheyenne_Regional_Airport
None,https://en.wikipedia.org/wiki/Clovis_Municipal_Airport
None,https://en.wikipedia.org/wiki/Daniel_Oduber_Quir%C3%B3s_International_Airport
DVL,https://en.wikipedia.org/wiki/Devils_Lake_Regional_Airport
DIK,https://en.wikipedia.org/wiki/Dickinson_Theodore_Roosevelt_Regional_Airport
DDC,https://en.wikipedia.org/wiki/Dodge_City_Regional_Airport
BIH,https://en.wikipedia.org/wiki/Eastern_Sierra_Regional_Airport
FMN,https://en.wikipedia.org/wiki/Four_Corners_Regional_Airport
GCC,https://en.wikipedia.org/wiki/Gillette%E2%80%93Campbell_County_Airport
HYS,https://en.wikipedia.org/wiki/Hays_Regional_Airport
HLN,https://en.wikipedia.org/wiki/Helena_Regional_Airport
JMS,https://en.wikipedia.org/wiki/Jamestown_Regional_Airport
EAR,https://en.wikipedia.org/wiki/Kearney_Regional_Airport
LAR,https://en.wikipedia.org/wiki/Laramie_Regional_Airport
HOB,https://en.wikipedia.org/wiki/Lea_County_Regional_Airport
LBL,https://en.wikipedia.org/wiki/Liberal_Mid-America_Regional_Airport
MCK,https://en.wikipedia.org/wiki/McCook_Ben_Nelson_Regional_Airport
None,https://en.wikipedia.org/wiki/McGhee-Tyson_Airport
MSO,https://en.wikipedia.org/wiki/Missoula_Montana_Airport
LBF,https://en.wikipedia.org/wiki/North_Platte_Regional_Airport
PIA,https://en.wikipedia.org/wiki/Peoria_International_Airport
PIR,https://en.wikipedia.org/wiki/Pierre_Regional_Airport
PUB,https://en.wikipedia.org/wiki/Pueblo_Memorial_Airport
RDD,https://en.wikipedia.org/wiki/Redding_Regional_Airport
ALS,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport
SHR,https://en.wikipedia.org/wiki/Sheridan_County_Airport
OTH,https://en.wikipedia.org/wiki/Southwest_Oregon_Regional_Airport
RKS,https://en.wikipedia.org/wiki/Southwest_Wyoming_Regional_Airport
TSM,https://en.wikipedia.org/wiki/Taos_Regional_Airport
BFF,https://en.wikipedia.org/wiki/Western_Nebraska_Regional_Airport
WYS,https://en.wikipedia.org/wiki/Yellowstone_Airport
COD,https://en.wikipedia.org/wiki/Yellowstone_Regional_Airport
