iata,url
AWZ,https://en.wikipedia.org/wiki/Qasem_Soleimani_International_Airport
None,https://en.wikipedia.org/wiki/Qassim_Regional_Airport
None,https://en.wikipedia.org/wiki/Qeshm_Airport
GSM,https://en.wikipedia.org/wiki/Qeshm_International_Airport
UET,https://en.wikipedia.org/wiki/Quetta_International_Airport
HYD,https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport
RSI,https://en.wikipedia.org/wiki/Red_Sea_International_Airport
HRE,https://en.wikipedia.org/wiki/Robert_Gabriel_Mugabe_International_Airport
SLL,https://en.wikipedia.org/wiki/Salalah_International_Airport
SKD,https://en.wikipedia.org/wiki/Samarkand_International_Airport
None,https://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport
SEZ,https://en.wikipedia.org/wiki/Seychelles_International_Airport
CGP,https://en.wikipedia.org/wiki/Shah_Amanat_International_Airport
SHE,https://en.wikipedia.org/wiki/Shenyang_Taoxian_International_Airport
None,https://en.wikipedia.org/wiki/Shiraz_International_Airport
SYZ,https://en.wikipedia.org/wiki/Shiraz_Shahid_Dastgheib_International_Airport
SKT,https://en.wikipedia.org/wiki/Sialkot_International_Airport
SAI,https://en.wikipedia.org/wiki/Siem_Reap%E2%80%93Angkor_International_Airport
KDU,https://en.wikipedia.org/wiki/Skardu_International_Airport
OHS,https://en.wikipedia.org/wiki/Sohar_Airport
SPX,https://en.wikipedia.org/wiki/Sphinx_International_Airport
None,https://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport
ISU,https://en.wikipedia.org/wiki/Sulaimaniyah_International_Airport
STV,https://en.wikipedia.org/wiki/Surat_Airport
None,https://en.wikipedia.org/wiki/Surat_International_Airport
TBZ,https://en.wikipedia.org/wiki/Tabriz_Shahid_Madani_International_Airport
None,https://en.wikipedia.org/wiki/Tabuk_Regional_Airport
TIF,https://en.wikipedia.org/wiki/Taif_International_Airport
TAS,https://en.wikipedia.org/wiki/Tashkent_International_Airport
TBS,https://en.wikipedia.org/wiki/Tbilisi_International_Airport
TRV,https://en.wikipedia.org/wiki/Thiruvananthapuram_International_Airport
TRZ,https://en.wikipedia.org/wiki/Tiruchirappalli_International_Airport
OVB,https://en.wikipedia.org/wiki/Tolmachevo_Airport
TZX,https://en.wikipedia.org/wiki/Trabzon_Airport
KTM,https://en.wikipedia.org/wiki/Tribhuvan_International_Airport
UTP,https://en.wikipedia.org/wiki/U-Tapao_International_Airport
UFA,https://en.wikipedia.org/wiki/Ufa_International_Airport
MCX,https://en.wikipedia.org/wiki/Uytash_Airport
VKO,https://en.wikipedia.org/wiki/Vnukovo_International_Airport
WUH,https://en.wikipedia.org/wiki/Wuhan_Tianhe_International_Airport
XIY,https://en.wikipedia.org/wiki/Xi%27an_Xianyang_International_Airport
RGN,https://en.wikipedia.org/wiki/Yangon_International_Airport
INC,https://en.wikipedia.org/wiki/Yinchuan_Hedong_International_Airport
ZIA,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport
CIT,https://en.wikipedia.org/wiki/%C5%9Eymkent_International_Airport
None,https://en.wikipedia.org/wiki/Antonio_Rivera_Rodriguez_Airport
None,https://en.wikipedia.org/wiki/Baltimore%E2%80%93Washington_International_Airport
CPX,https://en.wikipedia.org/wiki/Benjam%C3%ADn_Rivera_Noriega_Airport
AXA,https://en.wikipedia.org/wiki/Clayton_J._Lloyd_International_Airport
None,https://en.wikipedia.org/wiki/Eugenio_Maria_de_Hostos_Airport
SBH,https://en.wikipedia.org/wiki/Gustaf_III_Airport
EIS,https://en.wikipedia.org/wiki/Terrance_B._Lettsome_International_Airport
None,https://en.wikipedia.org/wiki/V.C._Bird_International_Airport
VIJ,https://en.wikipedia.org/wiki/Virgin_Gorda_Airport
ABZ,https://en.wikipedia.org/wiki/Aberdeen_Airport
None,https://en.wikipedia.org/wiki/Amsterdam_Airport
None,https://en.wikipedia.org/wiki/Barcelona%E2%80%93El_Prat_Airport
BES,https://en.wikipedia.org/wiki/Brest_Bretagne_Airport
CWL,https://en.wikipedia.org/wiki/Cardiff_Airport
LDY,https://en.wikipedia.org/wiki/City_of_Derry_Airport
ORK,https://en.wikipedia.org/wiki/Cork_Airport
EXT,https://en.wikipedia.org/wiki/Exeter_Airport
None,https://en.wikipedia.org/wiki/Francisco_de_S%C3%A1_Carneiro_Airport
None,https://en.wikipedia.org/wiki/Geneva_International_Airport
PIK,https://en.wikipedia.org/wiki/Glasgow_Prestwick_Airport
GCI,https://en.wikipedia.org/wiki/Guernsey_Airport
HHN,https://en.wikipedia.org/wiki/Hahn_Airport
None,https://en.wikipedia.org/wiki/Helsinki
None,https://en.wikipedia.org/wiki/Henri_Coanda_International_Airport
NOC,https://en.wikipedia.org/wiki/Ireland_West_Airport
FKB,https://en.wikipedia.org/wiki/Karlsruhe/Baden-Baden_Airport
KIR,https://en.wikipedia.org/wiki/Kerry_Airport
LEJ,https://en.wikipedia.org/wiki/Leipzig/Halle_Airport
None,https://en.wikipedia.org/wiki/Lisbon_Portela_Airport
LPL,https://en.wikipedia.org/wiki/Liverpool_John_Lennon_Airport
LCY,https://en.wikipedia.org/wiki/London_City_Airport
None,https://en.wikipedia.org/wiki/London_Heathrow_Airport
SEN,https://en.wikipedia.org/wiki/London_Southend_Airport
None,https://en.wikipedia.org/wiki/Luxembourg_Findel_Airport
None,https://en.wikipedia.org/wiki/Marseille_Airport
FMM,https://en.wikipedia.org/wiki/Memmingen_Airport
NQY,https://en.wikipedia.org/wiki/Newquay_Airport
NWI,https://en.wikipedia.org/wiki/Norwich_Airport
NUE,https://en.wikipedia.org/wiki/Nuremberg_Airport
SOU,https://en.wikipedia.org/wiki/Southampton_Airport
MME,https://en.wikipedia.org/wiki/Teesside_International_Airport
NRN,https://en.wikipedia.org/wiki/Weeze_Airport
None,https://en.wikipedia.org/wiki/Z%C3%BCrich_Airport
None,https://en.wikipedia.org/wiki/Arthur_Napoleon_Raymond_Robinson_International_Airport
DOM,https://en.wikipedia.org/wiki/Douglas%E2%80%93Charles_Airport
OGL,https://en.wikipedia.org/wiki/Eugene_F._Correia_International_Airport
SLU,https://en.wikipedia.org/wiki/George_F._L._Charles_Airport
PBM,https://en.wikipedia.org/wiki/Johan_Adolf_Pengel_International_Airport
PMV,https://en.wikipedia.org/wiki/Santiago_Mari%C3%B1o_Caribbean_International_Airport
RSD,https://en.wikipedia.org/wiki/Rock_Sound_International_Airport
KWA,https://en.wikipedia.org/wiki/Bucholz_Army_Airfield
CXI,https://en.wikipedia.org/wiki/Cassidy_International_Airport
TKK,https://en.wikipedia.org/wiki/Chuuk_International_Airport
APW,https://en.wikipedia.org/wiki/Faleolo_International_Airport
ITO,https://en.wikipedia.org/wiki/Hilo_International_Airport
LUP,https://en.wikipedia.org/wiki/Kalaupapa_Airport
JHM,https://en.wikipedia.org/wiki/Kapalua_Airport
KSA,https://en.wikipedia.org/wiki/Kosrae_International_Airport
LNY,https://en.wikipedia.org/wiki/Lanai_Airport
MAJ,https://en.wikipedia.org/wiki/Marshall_Islands_International_Airport
MKK,https://en.wikipedia.org/wiki/Molokai_Airport
PPG,https://en.wikipedia.org/wiki/Pago_Pago_International_Airport
PNI,https://en.wikipedia.org/wiki/Pohnpei_International_Airport
RAR,https://en.wikipedia.org/wiki/Rarotonga_International_Airport
AEP,https://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery
CWB,https://en.wikipedia.org/wiki/Afonso_Pena_International_Airport
None,https://en.wikipedia.org/wiki/Aracaju_Airport
JAW,https://en.wikipedia.org/wiki/Araripina_Airport
JTC,https://en.wikipedia.org/wiki/Bauru-Arealva_Airport
CJZ,https://en.wikipedia.org/wiki/Cajazeiras_Airport
CPV,https://en.wikipedia.org/wiki/Campina_Grande_Airport
CGR,https://en.wikipedia.org/wiki/Campo_Grande_International_Airport
MVD,https://en.wikipedia.org/wiki/Carrasco_International_Airport
CAU,https://en.wikipedia.org/wiki/Caruaru_Airport
VIX,https://en.wikipedia.org/wiki/Eurico_de_Aguiar_Salles_Airport
FEN,https://en.wikipedia.org/wiki/Fernando_de_Noronha_Airport
IGU,https://en.wikipedia.org/wiki/Foz_do_Igua%C3%A7u_International_Airport
QGP,https://en.wikipedia.org/wiki/Garanhuns_Airport
PVH,https://en.wikipedia.org/wiki/Governador_Jorge_Teixeira_de_Oliveira_International_Airport
None,https://en.wikipedia.org/wiki/Jo%C3%A3o_Pessoa_Airport
RAO,https://en.wikipedia.org/wiki/Leite_Lopes_Airport
SLZ,https://en.wikipedia.org/wiki/Marechal_Cunha_Machado_International_Airport
NVT,https://en.wikipedia.org/wiki/Navegantes_Airport
PMW,https://en.wikipedia.org/wiki/Palmas_Airport
JPO,https://en.wikipedia.org/wiki/Patos_Airport
PNZ,https://en.wikipedia.org/wiki/Petrolina_Airport
PPB,https://en.wikipedia.org/wiki/Presidente_Prudente_Airport
None,https://en.wikipedia.org/wiki/Rio_de_Janeiro%E2%80%93Gale%C3%A3o_International_Airport
SSA,https://en.wikipedia.org/wiki/Salvador_Bahia_Airport
None,https://en.wikipedia.org/wiki/Santa_Genoveva_Airport
SET,https://en.wikipedia.org/wiki/Serra_Talhada_Airport
ASU,https://en.wikipedia.org/wiki/Silvio_Pettirossi_International_Airport
SJP,https://en.wikipedia.org/wiki/S%C3%A3o_Jos%C3%A9_do_Rio_Preto_Airport
CGH,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo%E2%80%93Congonhas_Airport
None,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo%E2%80%93Guarulhos_International_Airport
THE,https://en.wikipedia.org/wiki/Teresina_Airport
UDI,https://en.wikipedia.org/wiki/Uberl%C3%A2ndia_Airport
ELM,https://en.wikipedia.org/wiki/Elmira_Corning_Regional_Airport
None,https://en.wikipedia.org/wiki/Abu_Dhabi_Airport
None,https://en.wikipedia.org/wiki/Adnan_Menderes_Airport
None,https://en.wikipedia.org/wiki/Alghero_Airport
None,https://en.wikipedia.org/wiki/Barcelona_El_Prat_Airport
DTM,https://en.wikipedia.org/wiki/Dortmund_Airport
None,https://en.wikipedia.org/wiki/Enfidha_%E2%80%93_Hammamet_International_Airport
FRL,https://en.wikipedia.org/wiki/Forl%C3%AC_Airport
HRI,https://en.wikipedia.org/wiki/Mattala_Rajapaksa_International_Airport
None,https://en.wikipedia.org/wiki/Ohrid_Airport
None,https://en.wikipedia.org/wiki/Oslo_Gardermoen_Airport
GPA,https://en.wikipedia.org/wiki/Patras_Araxos_Airport
PQC,https://en.wikipedia.org/wiki/Phu_Quoc_International_Airport
TGD,https://en.wikipedia.org/wiki/Podgorica_Airport
REG,https://en.wikipedia.org/wiki/Reggio_Calabria_Airport
TCP,https://en.wikipedia.org/wiki/Taba_International_Airport
TBJ,https://en.wikipedia.org/wiki/Tabarka%E2%80%93A%C3%AFn_Draham_International_Airport
None,https://en.wikipedia.org/wiki/Tirana_Airport
None,https://en.wikipedia.org/wiki/Trapani%E2%80%93Birgi_airport
ADE,https://en.wikipedia.org/wiki/Aden_International_Airport
ALP,https://en.wikipedia.org/wiki/Aleppo_International_Airport
None,https://en.wikipedia.org/wiki/Alexander_Kartveli_Batumi_International_Airport
ATZ,https://en.wikipedia.org/wiki/Assiut_Airport
None,https://en.wikipedia.org/wiki/Basrah_International_Airport
None,https://en.wikipedia.org/wiki/Charleroi_Airport
None,https://en.wikipedia.org/wiki/Houari_Boumedienne_Airport
AQJ,https://en.wikipedia.org/wiki/King_Hussein_International_Airport
None,https://en.wikipedia.org/wiki/Leonardo_Da_Vinci_International_Airport
None,https://en.wikipedia.org/wiki/Montreal%E2%80%93Pierre_Elliott_Trudeau_International_Airport
None,https://en.wikipedia.org/wiki/Mustai_Karim_Ufa_International_Airport
None,https://en.wikipedia.org/wiki/Paphos_Airport
None,https://en.wikipedia.org/wiki/Pisa_Airport
None,https://en.wikipedia.org/wiki/Pozna%C5%84-%C5%81awica_Airport
CIA,https://en.wikipedia.org/wiki/Rome_Ciampino_Airport
SAH,https://en.wikipedia.org/wiki/Sanaa_International_Airport
None,https://en.wikipedia.org/wiki/Sarajevo_Airport
SHJ,https://en.wikipedia.org/wiki/Sharjah_International_Airport
None,https://en.wikipedia.org/wiki/Shota_Rustaveli_Tbilisi_International_Airport
HMB,https://en.wikipedia.org/wiki/Sohag_International_Airport
None,https://en.wikipedia.org/wiki/Sulaymaniyah_International_Airport
VRB,https://en.wikipedia.org/wiki/Vero_Beach_Regional_Airport
LKE,https://en.wikipedia.org/wiki/Kenmore_Air_Harbor_Seaplane_Base
HDS,https://en.wikipedia.org/wiki/Air_Force_Base_Hoedspruit
BEW,https://en.wikipedia.org/wiki/Beira_Airport
None,https://en.wikipedia.org/wiki/Bloemfontein_Airport
None,https://en.wikipedia.org/wiki/Bole_International_Airport
BFN,https://en.wikipedia.org/wiki/Bram_Fischer_International_Airport
PLZ,https://en.wikipedia.org/wiki/Chief_Dawid_Stuurman_International_Airport
BLZ,https://en.wikipedia.org/wiki/Chileka_International_Airport
TET,https://en.wikipedia.org/wiki/Chingozi_Airport
NBJ,https://en.wikipedia.org/wiki/Dr._Antonio_Agostinho_Neto_International_Airport
None,https://en.wikipedia.org/wiki/Eastgate_Airport
NOS,https://en.wikipedia.org/wiki/Fascene_Airport
None,https://en.wikipedia.org/wiki/Francistown_Airport
GRJ,https://en.wikipedia.org/wiki/George_Airport
None,https://en.wikipedia.org/wiki/Harry_Mwanga_Nkumbula_International_Airport
PHW,https://en.wikipedia.org/wiki/Hendrik_Van_Eck_Airport
WDH,https://en.wikipedia.org/wiki/Hosea_Kutako_International_Airport
BUQ,https://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport
BBK,https://en.wikipedia.org/wiki/Kasane_Airport
LUN,https://en.wikipedia.org/wiki/Kenneth_Kaunda_International_Airport
KIM,https://en.wikipedia.org/wiki/Kimberley_Airport
SHO,https://en.wikipedia.org/wiki/King_Mswati_III_International_Airport
ELS,https://en.wikipedia.org/wiki/King_Phalo_Airport
MQP,https://en.wikipedia.org/wiki/Kruger_Mpumalanga_International_Airport
None,https://en.wikipedia.org/wiki/Lilongwe_International_Airport
LFW,https://en.wikipedia.org/wiki/Lom%C3%A9%E2%80%93Tokoin_International_Airport
FBM,https://en.wikipedia.org/wiki/Lubumbashi_International_Airport
LBV,https://en.wikipedia.org/wiki/L%C3%A9on-Mba_International_Airport
MGH,https://en.wikipedia.org/wiki/Margate_Airport
MUB,https://en.wikipedia.org/wiki/Maun_Airport
MSU,https://en.wikipedia.org/wiki/Moshoeshoe_I_International_Airport
UTT,https://en.wikipedia.org/wiki/Mthatha_Airport
None,https://en.wikipedia.org/wiki/N%27Djili_Airport
APL,https://en.wikipedia.org/wiki/Nampula_Airport
POL,https://en.wikipedia.org/wiki/Pemba_Airport_(Mozambique)
PZB,https://en.wikipedia.org/wiki/Pietermaritzburg_Airport
PBZ,https://en.wikipedia.org/wiki/Plettenberg_Bay_Aerodrome
PTG,https://en.wikipedia.org/wiki/Polokwane_International_Airport
None,https://en.wikipedia.org/wiki/Port_Elizabeth_Airport
RCB,https://en.wikipedia.org/wiki/Richards_Bay_Airport
RUN,https://en.wikipedia.org/wiki/Roland_Garros_Airport
HLE,https://en.wikipedia.org/wiki/Saint_Helena_Airport
NLA,https://en.wikipedia.org/wiki/Simon_Mwansa_Kapwepwe_International_Airport
GBE,https://en.wikipedia.org/wiki/Sir_Seretse_Khama_International_Airport
None,https://en.wikipedia.org/wiki/Sishen
SZK,https://en.wikipedia.org/wiki/Skukuza_Airport
UTN,https://en.wikipedia.org/wiki/Upington_Airport
VFA,https://en.wikipedia.org/wiki/Victoria_Falls_Airport
None,https://en.wikipedia.org/wiki/Victoria_Falls_International_Airport
VNX,https://en.wikipedia.org/wiki/Vilankulo_Airport
WVB,https://en.wikipedia.org/wiki/Walvis_Bay_Airport
None,https://en.wikipedia.org/wiki/Hartsfield_Jackson_Atlanta_International_Airport
None,https://en.wikipedia.org/wiki/MET_%E2%80%93_Montreal_Metropolitan_Airport
None,https://en.wikipedia.org/wiki/Cayenne_%E2%80%93_Rochambeau_Airport
None,https://en.wikipedia.org/wiki/Grand_Case-Esp%C3%A9rance_Airport
None,https://en.wikipedia.org/wiki/Minneapolis-St_Paul_International_Airport
None,https://en.wikipedia.org/wiki/Southwest_Florida_International
None,https://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport
None,https://en.wikipedia.org/wiki/Vancouver_Airport
None,https://en.wikipedia.org/wiki/Vancouver_Harbour_Water_Airport
None,https://en.wikipedia.org/wiki/Fort_Myers_International_Airport
None,https://en.wikipedia.org/wiki/Jose_Maria_Cordova_International_Airport
JBQ,https://en.wikipedia.org/wiki/La_Isabela_International_Airport
LMM,https://en.wikipedia.org/wiki/Los_Mochis_International_Airport
None,https://en.wikipedia.org/wiki/Newark_International_Airport
YDA,https://en.wikipedia.org/wiki/Dawson_City_Airport
YEV,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport
None,https://en.wikipedia.org/wiki/Toronto%E2%80%93Pearson_International_Airport
None,https://en.wikipedia.org/wiki/Annaba_Airport
None,https://en.wikipedia.org/wiki/Bamako%E2%80%93S%C3%A9nou_International_Airport
None,https://en.wikipedia.org/wiki/Biarritz_%E2%80%93_Anglet_%E2%80%93_Bayonne_Airport
BSK,https://en.wikipedia.org/wiki/Biskra_Airport
None,https://en.wikipedia.org/wiki/Calvi_%E2%80%93_Sainte-Catherine_Airport
CAY,https://en.wikipedia.org/wiki/Cayenne_%E2%80%93_F%C3%A9lix_Ebou%C3%A9_Airport
None,https://en.wikipedia.org/wiki/Chlef_Airport
CFK,https://en.wikipedia.org/wiki/Chlef_International_Airport
CFE,https://en.wikipedia.org/wiki/Clermont-Ferrand_Auvergne_Airport
None,https://en.wikipedia.org/wiki/David_Ben_Gurion_Airport
DZA,https://en.wikipedia.org/wiki/Dzaoudzi%E2%80%93Pamandzi_International_Airport
None,https://en.wikipedia.org/wiki/Fa%27a%27%C4%81_International_Airport
None,https://en.wikipedia.org/wiki/Figari_Sud-Corse_Airport
FSC,https://en.wikipedia.org/wiki/Figari%E2%80%93Sud_Corse_Airport
None,https://en.wikipedia.org/wiki/Fortaleza_International_Airport
ELU,https://en.wikipedia.org/wiki/Guemar_Airport
JER,https://en.wikipedia.org/wiki/Jersey_Airport
KLX,https://en.wikipedia.org/wiki/Kalamata_International_Airport
KRN,https://en.wikipedia.org/wiki/Kiruna_Airport
NOU,https://en.wikipedia.org/wiki/La_Tontouta_International_Airport
None,https://en.wikipedia.org/wiki/Leeds/Bradford_Airport
None,https://en.wikipedia.org/wiki/Lom%C3%A9%E2%80%93Tokoin_Airport
NDJ,https://en.wikipedia.org/wiki/N%27Djamena_International_Airport
NKG,https://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport
ABV,https://en.wikipedia.org/wiki/Nnamdi_Azikiwe_International_Airport
PUF,https://en.wikipedia.org/wiki/Pau_Pyr%C3%A9n%C3%A9es_Airport
None,https://en.wikipedia.org/wiki/Pointe_Noire_Airport
RNS,https://en.wikipedia.org/wiki/Rennes%E2%80%93Saint-Jacques_Airport
RVN,https://en.wikipedia.org/wiki/Rovaniemi_Airport
SCQ,https://en.wikipedia.org/wiki/Santiago%E2%80%93Rosal%C3%ADa_de_Castro_Airport
SFA,https://en.wikipedia.org/wiki/Sfax%E2%80%93Thyna_International_Airport
TOE,https://en.wikipedia.org/wiki/Tozeur%E2%80%93Nefta_International_Airport
None,https://en.wikipedia.org/wiki/Tunis-Carthage_International_Airport
UGC,https://en.wikipedia.org/wiki/Urgench_International_Airport
None,https://en.wikipedia.org/wiki/Zanzibar_Airport
None,https://en.wikipedia.org/wiki/Baltimore%E2%80%93Washington_International_Thurgood_Marshall_Airport
LCG,https://en.wikipedia.org/wiki/A_Coru%C3%B1a_Airport
ORN,https://en.wikipedia.org/wiki/Ahmed_Ben_Bella_Airport
BJZ,https://en.wikipedia.org/wiki/Badajoz_Airport
BRQ,https://en.wikipedia.org/wiki/Brno-Tu%C5%99any_Airport
ODB,https://en.wikipedia.org/wiki/C%C3%B3rdoba_Airport
DEB,https://en.wikipedia.org/wiki/Debrecen_International_Airport
ESU,https://en.wikipedia.org/wiki/Essaouira-Mogador_Airport
None,https://en.wikipedia.org/wiki/Federico_Garc%C3%ADa_Lorca_Airport
None,https://en.wikipedia.org/wiki/Fes%E2%80%93Sa%C3%AFss_Airport
None,https://en.wikipedia.org/wiki/Gda%C5%84sk_Airport
GOA,https://en.wikipedia.org/wiki/Genoa_Cristoforo_Colombo_Airport
None,https://en.wikipedia.org/wiki/Krak%C3%B3w_Airport
None,https://en.wikipedia.org/wiki/Kutaisi_Airport
SPC,https://en.wikipedia.org/wiki/La_Palma_Airport
OSR,https://en.wikipedia.org/wiki/Leo%C5%A1_Jan%C3%A1%C4%8Dek_Airport_Ostrava
LEN,https://en.wikipedia.org/wiki/Le%C3%B3n_Airport
AOI,https://en.wikipedia.org/wiki/Marche_Airport
MLN,https://en.wikipedia.org/wiki/Melilla_Airport
None,https://en.wikipedia.org/wiki/Naples_Airport
PNA,https://en.wikipedia.org/wiki/Pamplona_Airport
None,https://en.wikipedia.org/wiki/Perugia_Airport
PIS,https://en.wikipedia.org/wiki/Poitiers%E2%80%93Biard_Airport
RMI,https://en.wikipedia.org/wiki/Rimini_Fellini_Airport
EAS,https://en.wikipedia.org/wiki/San_Sebasti%C3%A1n_Airport
TRF,https://en.wikipedia.org/wiki/Sandefjord_Airport,_Torp
SDR,https://en.wikipedia.org/wiki/Santander_Airport
TFN,https://en.wikipedia.org/wiki/Tenerife_North%E2%80%93Ciudad_de_La_Laguna_Airport
None,https://en.wikipedia.org/wiki/Timi%C5%9Foara_Airport
None,https://en.wikipedia.org/wiki/Trieste_%E2%80%93_Friuli_Venezia_Giulia_Airport
None,https://en.wikipedia.org/wiki/Vigo-Peinador_Airport
RDO,https://en.wikipedia.org/wiki/Warsaw_Radom_Airport
HGR,https://en.wikipedia.org/wiki/Hagerstown_Regional_Airport
IAG,https://en.wikipedia.org/wiki/Niagara_Falls_International_Airport
CKB,https://en.wikipedia.org/wiki/North_Central_West_Virginia_Airport
TOL,https://en.wikipedia.org/wiki/Toledo_Express_Airport
None,https://en.wikipedia.org/wiki/Trudeau_International_Airport
None,https://en.wikipedia.org/wiki/Verona_Airport
None,https://en.wikipedia.org/wiki/Bob_Hope_Airport
None,https://en.wikipedia.org/wiki/Boise_International_Airport
None,https://en.wikipedia.org/wiki/Honolulu_International_Airport
HUG,https://en.wikipedia.org/wiki/Huehuetenango_Airport
FRS,https://en.wikipedia.org/wiki/Mundo_Maya_International_Airport
PBR,https://en.wikipedia.org/wiki/Puerto_Barrios_Airport
AAZ,https://en.wikipedia.org/wiki/Quetzaltenango_Airport
None,https://en.wikipedia.org/wiki/Ramon_Villeda_Morales_International_Airport
RER,https://en.wikipedia.org/wiki/Retalhuleu_Airport
None,https://en.wikipedia.org/wiki/Alfonso_Bonilla_Aragon_International_Airport
VUP,https://en.wikipedia.org/wiki/Alfonso_L%C3%B3pez_Pumarejo_Airport
CUC,https://en.wikipedia.org/wiki/Camilo_Daza_International_Airport
None,https://en.wikipedia.org/wiki/Enrique_Olaya_Herrera_Airport
ADZ,https://en.wikipedia.org/wiki/Gustavo_Rojas_Pinilla_International_Airport
MCJ,https://en.wikipedia.org/wiki/Jorge_Isaacs_Airport
MTR,https://en.wikipedia.org/wiki/Los_Garzones_Airport
BLB,https://en.wikipedia.org/wiki/Panam%C3%A1_Pac%C3%ADfico_International_Airport
None,https://en.wikipedia.org/wiki/Dallas/Fort_Worth_Airport
None,https://en.wikipedia.org/wiki/Gregorio_Luperon_International_Airport
None,https://en.wikipedia.org/wiki/Hugo_Ch%C3%A1vez_International_Airport
OCJ,https://en.wikipedia.org/wiki/Ian_Fleming_International_Airport
GDT,https://en.wikipedia.org/wiki/JAGS_McCartney_International_Airport
NCA,https://en.wikipedia.org/wiki/North_Caicos_Airport
None,https://en.wikipedia.org/wiki/South_Caicos_Airport
BCT,https://en.wikipedia.org/wiki/Boca_Raton_Airport
LEB,https://en.wikipedia.org/wiki/Lebanon_Municipal_Airport_(New_Hampshire)
None,https://en.wikipedia.org/wiki/Miami-Opa_Locka_Executive_Airport
APF,https://en.wikipedia.org/wiki/Naples_Airport_(Florida)
AHB,https://en.wikipedia.org/wiki/Abha_International_Airport
CBR,https://en.wikipedia.org/wiki/Canberra_Airport
None,https://en.wikipedia.org/wiki/Djibouti-Ambouli_International_Airport
NAG,https://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_International_Airport
DVO,https://en.wikipedia.org/wiki/Francisco_Bangoy_International_Airport
None,https://en.wikipedia.org/wiki/I_Gusti_Ngurah_Rai_International_Airport
KAN,https://en.wikipedia.org/wiki/Mallam_Aminu_Kano_International_Airport
GOX,https://en.wikipedia.org/wiki/Manohar_International_Airport
NUM,https://en.wikipedia.org/wiki/Neom_Bay_Airport
None,https://en.wikipedia.org/wiki/Port_Harcourt_Airport
PZU,https://en.wikipedia.org/wiki/Port_Sudan_New_International_Airport
ELQ,https://en.wikipedia.org/wiki/Prince_Naif_bin_Abdulaziz_International_Airport
RKT,https://en.wikipedia.org/wiki/Ras_Al_Khaimah_International_Airport
None,https://en.wikipedia.org/wiki/Yanbu_Airport
BZO,https://en.wikipedia.org/wiki/Bolzano_Airport
None,https://en.wikipedia.org/wiki/Brno%E2%80%93Tu%C5%99any_Airport
None,https://en.wikipedia.org/wiki/Genoa_Airport
None,https://en.wikipedia.org/wiki/Milan%E2%80%93Malpensa
None,https://en.wikipedia.org/wiki/Paris_Orly_Airport
TRS,https://en.wikipedia.org/wiki/Trieste_Airport
CVU,https://en.wikipedia.org/wiki/Corvo_Airport
FLW,https://en.wikipedia.org/wiki/Flores_Airport
GRW,https://en.wikipedia.org/wiki/Graciosa_Airport
None,https://en.wikipedia.org/wiki/Montr%C3%A9al_Trudeau_Airport
SJZ,https://en.wikipedia.org/wiki/S%C3%A3o_Jorge_Airport
GNB,https://en.wikipedia.org/wiki/Alpes%E2%80%93Is%C3%A8re_Airport
BIQ,https://en.wikipedia.org/wiki/Biarritz_Pays_Basque_Airport
None,https://en.wikipedia.org/wiki/Bydgoszcz_Airport
CCF,https://en.wikipedia.org/wiki/Carcassonne_Airport
CFN,https://en.wikipedia.org/wiki/Donegal_Airport
None,https://en.wikipedia.org/wiki/Enfidha_Airport
None,https://en.wikipedia.org/wiki/Frankfurt%E2%80%93Hahn_Airport
IOM,https://en.wikipedia.org/wiki/Isle_of_Man_Airport
KUN,https://en.wikipedia.org/wiki/Kaunas_Airport
KSC,https://en.wikipedia.org/wiki/Ko%C5%A1ice_International_Airport
None,https://en.wikipedia.org/wiki/La_Rochelle_%E2%80%93_%C3%8Ele_de_R%C3%A9_Airport
None,https://en.wikipedia.org/wiki/Larnaca_Airport
LUZ,https://en.wikipedia.org/wiki/Lublin_Airport
FNI,https://en.wikipedia.org/wiki/N%C3%AEmes%E2%80%93Al%C3%A8s%E2%80%93Camargue%E2%80%93C%C3%A9vennes_Airport
PGF,https://en.wikipedia.org/wiki/Perpignan%E2%80%93Rivesaltes_Airport
None,https://en.wikipedia.org/wiki/Rodez_Airport
RZE,https://en.wikipedia.org/wiki/Rzesz%C3%B3w%E2%80%93Jasionka_Airport
LDE,https://en.wikipedia.org/wiki/Tarbes%E2%80%93Lourdes%E2%80%93Pyr%C3%A9n%C3%A9es_Airport
LCJ,https://en.wikipedia.org/wiki/%C5%81%C3%B3d%C5%BA_W%C5%82adys%C5%82aw_Reymont_Airport
ACA,https://en.wikipedia.org/wiki/Acapulco_International_Airport
AKV,https://en.wikipedia.org/wiki/Akulivik_Airport
