url,count,iata,name,source
https://en.wikipedia.org/wiki/Hagfors_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Höga_Kusten_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mora–Siljan_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sveg_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Torsby_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Balkanabat_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sun_Country_Airlines,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Belle-Île_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Olympia_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sacramento_Executive_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tacoma_Narrows_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/KLM,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Iginniarfik_Heliport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ikerasaarsuk_Heliport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kangersuatsiaq_Heliport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tonopah_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kerki,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tunb_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Norne_oil_field,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Skarv_oil_field,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Cotopaxi_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Amravati_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Porbandar_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Thunderbox_Gold_Mine,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Oktyabrsky_Airport_(Amur_Oblast),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Zeya_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Batken_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kazarman_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kerben_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Naryn_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Razzakov_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Talas_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/José_Leonardo_Chirino_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Taranto-Grottaglie_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/McConnell_Air_Force_Base,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pitt_Island#Economy_and_facilities,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Spencer_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ourilândia_do_Norte,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Bentota_River_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mawella_Lagoon_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Lake_Gregory_Waterdrome,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ankara,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Chengdu,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Istanbul,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tbilisi,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Zaragosa,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Zhengzhou,1,,,to_be_scraped
https://en.wikipedia.org/wiki/TAR_Aerolíneas,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Indy_South_Greenwood_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tabuaeran,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Teraina,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Berens_River_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Bloodvein_River_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gods_Lake_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Little_Grand_Rapids_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Poplar_River_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kelleys_Island_Land_Field,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Middle_Bass_Island_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/North_Bass_Island_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Erie–Ottawa_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Put-in-Bay_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Rattlesnake_Island_(Lake_Erie),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Rocky_Mountain_Metropolitan_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Maconacon,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gothenburg_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Viqueque_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nop_Goliat_Dekai_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/IndiGo,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Egvekinot_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Panjakent_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Chobe_Safari_Lodge_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Semliki_Airstrip,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Beryozovo_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Dímun,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Froðba,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Hattarvík,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kirkja,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Klaksvík,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Koltur,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Mykines,_Mykines#Air",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Skúvoy,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Svínoy,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tórshavn#Transport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Derry,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Florida_Keys_Marathon_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gaylord_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Peschici,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tremiti_Islands,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Vieste,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Deepsea_Stavanger,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gjøa_oilfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Snorre_oil_field,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Visund,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Miquelon_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Abudwak_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Dusmareb_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Wessel_Islands,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Richmond,_Virginia",1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Aogashima,_Tokyo",1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Mikurajima,_Tokyo",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Chu_Lai_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sumbai_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Parasi_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Durban_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Gazimursky_Zavod_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Krasny_Chikoy_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kyra_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Menza_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Usugli_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Yumurchen_Airport,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Memphis,_Tennessee",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fraser_Island,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mysore_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kotoka_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ischgl,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Larnaca,1,,,to_be_scraped
"https://en.wikipedia.org/wiki/Monastir,_Tunisia",1,,,to_be_scraped
https://en.wikipedia.org/wiki/Rhodos,1,,,to_be_scraped
https://en.wikipedia.org/wiki/St_Anton,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Moshoeshoe_I_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mthatha_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Hendrik_Van_Eck_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pietermaritzburg_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Polokwane_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Richards_Bay_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sishen,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Yangzhou_Taizhou_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Motygino_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Turbat_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kavalerovo_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kherpuchi_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nelkan_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Novokurovka_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pobeda_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ninglang_Luguhu_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kalumburu_Airport,1,,,to_be_scraped
